uid	startnode	endnode	reportdate	order	amount	ratio
a08063e5c2924aa0865b87a8e18d93a0	5318b5897b4b01ad9128bd5d146a548f	a59439747624defd5e2ade564f600bc6	""	1	16693875	6.61
b4b54dc50c9a4d9983ef2ca2ec0d9542	5674d8962c0e6ed1e5c756ec4e359fc6	2863d0b197d1c87d6f9b8bb843315395	""	0	166911026	17.44
f06cf4a8d1a44940808f5d7e21caadc0	5c2f119c90b84b56f45ee5b3b7e68d6b	1b568fe03ac2a9a375dbfdb38c636407	""	6	1223000	1.47
090f6447df1c4210be49cd1bcb2cb89d	64b5bd2ac5562ea4092342fc5b60fa9a	287ddf8af69fd85c2d03ad1db3c93bcd	""	3	1534500	0.44
8b8e327f00634e3787d56f93bb9b15d6	65ba286a18068e1e605c2b736ddf1fe2	72a8ff854df2e90de38bed92fe34dce3	""	5	4134300	0.25
8ed5678403674259a6f2d45c4bcb0ec5	705a22304ee50ed31759ed85b229e123	3ae39c21255809db9b12b5e25a1bde15	""	6	9800000	3.5
3e059dbe00694aa3b16ed78a96dbc92b	775513d034eeb12616e6cb2471d35a39	65c52939e2e1438c644054e4c5b44bc3	""	7	880760	1
cb79173c18ca4ac8b6d95c9327c52834	7913484f051b0e83ff09c091f03be3e1	e4224b28e10eeb1777e6ff29df458ac0	""	9	117000	0.08
ceef510bfee84cdd87a4652419458973	7ea872b61a2b354f9c3a2856c0744354	73562d32c631a36ef56e785587fd9c1b	""	4	27220293	3.08
cd370aafd97d4acb8fcdd3f8bc3f9f55	84cf2c835d9501e10b6ad16c5fb904a6	e913c5e65e33d7c42c5775e8e0a2d842	""	6	9727015	1.53
5aedf3a4cc5040be9a03aba66882269e	84d2ddfcb9dee9da6bf6bc11780345c6	7d47a1d65b0555442e44376e80837313	""	9	1350000	0.33
1ec2d80b29d34dbdbc77f7fa6ca6c85f	8722da04847fa25d04ae8dd60d7d0f4a	40fbe199c6a2450b5b045e105580af7a	""	4	26370000	4.39
a06a78b307e54336a46543358a6bc201	8c2406306bff56641302e6a9099e0f2b	ad165ce4e2c3d521a799c9ac914b82c3	""	9	565000	0.25
372aee2ead294e3bb9d32394c09715cb	8c2b4afd588c7399002b1399c4fa3e83	885a01a4a34808ecb72d8f7292042b1c	""	1	24049089	3.07
1698336e6bf64a8b9e6054ddc5b0bba0	8ca5cb90b523fc19b180da8ee7676b96	67cc978b8426826125c2bad74c893b03	""	5	5989600	0.64
8889f90910de41198eb3cfa3a40d35a9	91253e9d8569a374545c2087b18fc811	dcdaef08326d6ca331ba2112affa3ce6	""	2	28065600	6.63
eb3fec57da3343c5960c67a4bf514138	916b75e81df0094689af2a33c8e1cbdc	c56eae3959742b7ac3faa13ef16e2317	""	9	446500	0.71
38ede1c68cff43ec8102c9eac654d743	93ec150256ab6c35ef58197fd166891b	56b7a54d93811c6ae013bae522c01905	""	4	2960000	0.36
b0c526c6925f4b9696ee21ce2553fe75	96b46e5415a35bd5347c24da61a4d90c	3da9f5e8392c973f0d6529620a978cfa	""	9	608000	0.05
340ab5575f2c4717a85e0fbdf91bb788	973a958fad07ee1d2e485a6a31ff142a	a1160d6ccf354a0c5e63bdb44e97f00c	""	0	37954000	18.48
6ac21b1e6f04473c953e4ecbc040bdb2	975008729a050dd3668697485ef9639c	d09e3dc35aa0ef8b87d89b7dcdd6a489	""	3	11886422	2.72
1d8bc36f0bb942a29e8bee762b0fa17f	987e17b7f111ab3711fc7a66dea15747	0ff2088895be1f9a611505506e0513db	""	7	6705000	1.61
90b498f85eef4602b4d80c2f9d09ec52	9c4ed834c6b09cbdbe077d4bc2752681	0d4ad8b0f2111d543f3b43724cf785ca	""	6	552200	0.18
c737d20dc0664776a9543bc6fce024ba	a112db884a4e482a75d4e2fed6443263	5614b4bf4773cac3765b55b8ad7b216e	""	4	23428536	5.54
c0a5225a43364447a1d4da4c707c2f0c	a86625a69cd283e12a94671a084da393	3070818eda203f83303dc6b8cdde0520	""	3	21849999	3.52
343bf397e1584669a84e53a06cfa94c1	ab7ec3a774f4976f67b24e328cb82d0a	c7bb51f04ce23ae4751a95ca0ede7b89	""	7	7873200	1.3
58426177b001405ab5107b2e4e181da7	ade29ede03fcf40c95c7de783736ca07	c6f7a2a7dfde04c7d80e2855032adfd7	""	9	5930000	1.15
fa31cc381a854bed951e3083b1d78f0e	afd7954893be2770af2beded91d2864b	ecd0910614d99095bff3d85bea47c377	""	3	8994600	1.64
f0d55287cae64c3aaa7fa9486b107e1d	b04aa997048ce8be928c008c30b3d320	0e61c88c25ffcf3b5b9505b22922f63b	""	3	2306220	0.74
edbb8b7d85844f4bb8262e3c9d5f57aa	b9fd19ec8e09353007f773ea42c43ddf	5ce6993c894b5bf727c233b8489933d3	""	6	1970500	0.2
87d4204dab1c452a89b32dd65ae8cfae	c80ad499de726132a80df9bc4d9a9b5a	70140823755380ed395d88cebb374a1a	""	1	9736000	7.4
fd1916f546e4411b9afe0f0eb41ae0cb	c90f1aecc7555cab267837ba571ef91b	875db90034df0eb14a939d97b6b92343	""	3	29034177	3.55
e03e7cfa994b43d6afdac5a19430deb9	d204c60ca8667080e1f472c539fee8ed	808b41513c85c231412a697a18f90b0e	""	7	6934200	3.06
d1e6948916d8401182fee7d095cebe3b	d971706f72654318eb21cea1d7f0364a	cfa8e5588e4871a4cf74ec2e8ac100da	""	8	1500000	0.39
9e0c81c20eb443b08f7374ee66c2bc93	da54b3482f9dd739562e4c2836acf261	5f43d96c1aad2dec8052ba85ddb861a2	""	9	3000000	0.23
92e3cf2fc1764e8f9d04e212ab77fb31	da7a7c1299fba85f4a6ae2aaa161338d	9c2356216274701e9acf4a17b5b7b862	""	4	2215200	0.73
484c235769b6450aaf227948367f59c2	db587ee3073cdb19ade33703550e6b95	693b853ce0bb195fefef94d16a317d2b	""	0	23765000	11
4652527bf3d54ceda555de556396bad4	dbcf88f63ed7dfb91ac1b51294cc3e0e	79241359582ceb692d8cb785266a61fa	""	7	2904200	0.46
5883c2ce2cf947e1bcd13f7558edcf09	e4fbe52b71262026be0c6cbf9d3bdacf	72326063bda19b954e090715ddb952d1	""	2	1328400	1.05
50f04cef91ed4bbc80fc26b66dfda544	eac9257c3d07e5bc42bf0290e64b4efe	ae2667b10c77434c072a2f954a7f4103	""	5	9489415	2.35
a0d1a731c2aa4d61987fffdfe20f83a7	ec644ea44baf56c2268a9b804970ec14	619a591e77bf1d5bdc1bbd712b830e01	""	2	41758638	5
c3769d0ae8b742669a1db09d0d0cb889	ecfece0fe9ee06e100a3057e1bb0c1d8	4f080dcb7c5a45371e8b839d85921196	""	4	90419118	5.9
d0d2e476b49f48ee882290f210829c81	f54dcb370182fd84bf92ff91fe3c248c	fadb09a41ebd0336dde8ba8a39199129	""	8	20002610	1.27
c358cb9cce3e4b7597ab873b1a0d9374	f5cd1c42ecaa7766757c553d87c57a7f	8d8aff05ecfc5d84f7f483395baad0b3	""	6	7001049	0.84
ff49152a14e7426396b3b602ef6afbb6	f6ae515210f6550558060d69313b0e37	160eb1e35ab74728eca0ccd9189172b5	""	8	8637171	0.8
a77d3b299edf47ab96d40dff4781e66b	ff4317fe6f3204a182747b7c61ca9500	06dd8ec1bf554d004616038067d29b0e	""	2	4401703	0.87
a012a3f9ec58422192cc273a8c380032	00fe855d52816d56d74d8f7cb496d913	93d9b51297c605e56ee7413f3d24b2a4	""	3	104338696	9.89
03c15f72f836446189d647ba9c5cd264	02c8c4a6d2f440e9c3f53e15a39ccb4f	2a1cb65dc26d12c7fbe4429470682f2b	""	4	1598700	0.8
d650deda02eb4e93bd2b2e526d0af909	0a63614f54f468dd55557db09e51d557	1dacba5d5526056abbb6fdff400789f2	""	5	2283704	0.55
cede11125ded4fd8b7836dc855425564	0ae6c2acc058c8986362a994c0e4228a	7ec7bada56e8cc9842e36779afd06e6d	""	6	4313140	1.35
33c97177c4cf497c8dae3ee0e7305233	0b9d3a24afb72bc1fc515ed39adf60a5	a4e4e37bbda72759dc1f0dd9edc83020	""	7	883500	0.2
4a4ce8eea2f84002a138e928ab43d7d1	0c947c634320cf53f5b6aaef6823ba9a	fe19dc7c38624be53b94a9151b196498	""	2	6342128	0.74
29161a1b0566485f90a2ecb61454f715	0ef383227376cac771d3d9001e855811	16e435da53e323ebf40473719287a26e	""	9	3239560	0.61
0d901d0ead4c409aa81bb71ed953af6f	1064aebe9d1450f53e5a9a012ab1b9ca	525c27b17f473fedf1859da8cdb1f32f	""	6	5104709	2.82
4fb7fcd0128d47f6ac6feff122e6ba40	1f537124bedfb40db1bf20f9ad538d35	bed51a2e68e369b71461f705516b7349	""	8	59687	0.09
83ff570473a447b3854874a09a7bb44f	26173a6736fe393a19efbf0b1f00d6fe	788d521e5523c9626401fe64eaf0682e	""	8	1307800	0.82
a4f7c7ca0fef44669b647cc6af8922b0	263dd92079e713cfebd56880d20431bb	35f672726e534cadcbe7ec0628c05f9a	""	3	9521964	5.19
2b69481b9d614937947c7b6b8104eeff	26728f599e58f639057fd1440352ed4b	88bee43413f9ad73e4f01df8d24fe5a9	""	5	1832717	2.05
5836e22e5b444a00968f7b936941a266	2830c1e6423b52f62da410043f984e3a	5ff5646ff723815c1c7f8365bb211091	""	2	4580000	5.44
8568194ae47f4832ab8d64c51d4c4839	40db16c39b9cd660cb15ace4cc0faab1	d15185c0bc3abdac07a26c1b650db28b	""	8	784967	0.83
0db77d00e8774c2a8fbb38f1f65b0c6e	41e9830ef30905b94461e6c96e306fc4	73562d32c631a36ef56e785587fd9c1b	""	6	17145278	1.94
259f8fd764e749809e1152a88d71855a	43e907b1779773e5d491b7d02d3b870a	ef81f75f45dcdbc083515cec9bd6239d	""	3	86072976	5.09
7dfa4aba7cbf4cf9a9ecde7e55185ef6	44a571cfdb656d5fdaf9820291860716	d2905d1f4ffe8adcb955f1c5e83f001e	""	9	2160075	0.41
0c8d3209c63e4d42a8229c355a7d9722	45a87a0e3c6cd39ef5167907d3322a3a	98d4d7990f018a891714d71b32f28498	""	7	16447267	1.07
4c40e719595746c693b63a4b3cecd2ea	48feb7072881b08d2f3f904ad00f6847	a6383033b0fb6f505eb043b63f78d702	""	2	53775199	6.09
c8adedf5394045f884bd1cc4a10161aa	4ad9560c7493201b30821a60d1d17498	05246ecfb554ff1a1659dae9ea342ad7	""	9	8142450	0.78
9af390959dc34a29892ac58b1bcc1b59	4ead336050bb35be9d47049dbfc75971	037ab4cadb316d8b2ef2986a94386ebd	""	2	19000000	1.65
f53565a2a0eb4df695cc3e57796e4af7	517527201c1fdf15027607385cb60688	572f4e2cb84245a00090deaf0aba5499	""	9	5000000	0.5
9f13e411c5ee41eebb6c22944cafd207	52df5422f4e4b09813c616d852fcc84e	4048d7f8ef809f21b7c122a6132be5a7	""	1	36478805	7.46
08917215649a48338fcffc7462eaae15	53d703ec601aa153f4e79097331dd6c0	ad105c2dcdcc6f5a6044d12327572a5a	""	3	7160000	1.43
68f5f8d6990749aa9cdbe5c23896c3bc	56b30f8997d5ea55cf284b0f28a18d1d	2b75134ab26a23a78d7af26fe31da681	""	8	10080000	2.09
9e1cc0d96a0c4953b559905b1b17951b	5d7ce733d27e8ee19ea938ca672ff725	16944d446f6309cc4fe9fcaf51717efe	""	7	2062500	0.64
82784ecb4d534106a66aa6b16c303d7d	62e52a2c50bcbae6b82ff06998634680	34e33818bc5461992577d2245502e422	""	5	10323529	3.65
a5f46d4bc8f34697940f84f6c6a1bdbf	6dcdc464a497067922bfb1d2b4cb3fca	a4e1e0e1e62f9a269a3fa9ec09f88ed9	""	2	49195500	10.27
4d725a2d4e5a45f0b8aa9f691c224f19	6f8b0c50d009a8b044458309d13dad3f	30eb8a29be238a70a4a01bbd8f834cb1	""	9	1578604	0.38
1493ab26633f45eba3b187be74f4df12	70a1004682d651bf13ac2b0a8ff8a0ea	4f4c56e73cd6dcfe7a67b302bd624936	""	4	4678362	1.36
599306a8914c40679887914d334404df	713fe603a3a6b0828a3ca000677b0c4b	7f838ad0c1d95f187b51a9fdc3fc4bfe	""	5	2396800	0.7
598bffd233ef478da6330595560b5449	760ff15673b6dc5e45fc4d517a99ec6c	81c8ee4934d23338d85937601e369f92	""	0	131444820	17.29
cc87005c5d564475a86b5770188e307a	7b2c0d0936d39990984d9d7d367626c9	2df55eddf8c75c54a6dd9161f2cccb7b	""	8	2060530	1.42
fe89de2c216e4cbcb954507553f180c4	7bb3595a3fb5c2be541ed54534f449b8	bdb5b819ec8e0aba65216a9ae17a4092	""	8	1091600	0.12
0223d88889fd46f0ae5ebb893a42f61f	7bb4fc1396881634bb946ea9977fe0a9	c0a64feb4bab7d3e85f41e83c2fa57bc	""	8	597585	0.36
c69fcd8727764ce0982437fed94a166f	7bd4ee574309a55600ecd0c09c43da14	2b75134ab26a23a78d7af26fe31da681	""	2	23350350	4.84
e5aee8f2fa8a44bdaef0aa195fb53911	81bae8a1210f0f8a7f968ab0f63bdcd5	0a4f02ed90b4bed82761116a1ab1daf8	""	9	2000000	0.48
f8c7bbd6d4414d718ed3a3cf4b771372	89fb9348589bf5a186497b7aac1ef28b	707c6967780d89a313ac49bb6285ed32	""	4	9720000	1.77
fa45e07be5d144b5b4edd011d1f5ad41	8a40935ce40c2a5ed44ea271a33b7f09	f680312c76b86549a6f9c50732603181	""	9	358200	0.17
98c4518048c64c10ad3c246265ee9374	8d25b1a7f4c496ce3620c5e0efe8cc3a	5777c7ca7e6b912e3d4b6076118096f7	""	8	552600	0.28
bdf20864fb274f058b067cb6508e5c6e	8db58585ada1c2dbf933df8226962c8f	7b223a428a45070966236acc26961d8a	""	9	1685301	0.28
d783d9ae0edf4372833ef6033963a01f	8f4cccd9094762ed6a06d9d75c5ca06f	4dba86f025b5d4a160c3856fcfad3cff	""	3	1920000	0.25
f9782a07ee0f4d23af440bf832e0240c	98305644d783c88095eeadd06007bfc2	77946c39e50369ea0f0017a1b0ed20df	""	7	20674120	1.27
8c28fe4d6d994f338266f8dc64742434	9bc0e5a7e9c171a6bd402368774409db	d63839560df4c832b422540a37447fdf	""	3	1153945	1.33
ac6f91beabae4dbc93e9e6aff74bcd2a	9c96dd982c404adf1964ab5bf0df0dd8	d546b1a0cd0b5015b8ed668a8d587a4e	""	9	8503480	0.43
ef056a15a055413889c0ba9c11c1965b	9dbe0e6c469498dabd78cf537b752076	94ff0dcb844580df4e37bd12e64523f4	""	7	6757500	1.4
c6b16574bdd54633a9c876d033c66213	a01d482cd8d1dcd009c53e5b6df4f103	91819d10d88cc5dc7468c7b9eb8947a5	""	3	3563855	4.45
567468caea1b4ac2b7ccff6e6c4d6545	a591dc51b79c56b370145c52f9c9d46d	56b7a54d93811c6ae013bae522c01905	""	8	2309100	0.28
ab5c233b248a42d08e1c4beacb164d4d	b108603bafdf4c285f6eca6c50a9e281	1c9ead80f48b75dcbcb640bd73e98183	""	4	7195646	3.13
e62645ddd62d4ed2bf27c5ebea2630da	b35d381da0a0ab9de55990d23d569279	5ed2273195fbe511db332732692ba0e1	""	1	80924299	10.09
9c18e0a0dd4e426c86f2a91168a3a010	b57302ff08e94095d21f42905b16ed3e	c63122c09aa1e79105fd41f2e32f493a	""	7	4589900	0.31
4c633c3715e94561ba83d429d99199f9	b5ba779867f36be399002ce2c17248f7	548b24230cd1eb7119183c3ef15c7597	""	6	1500000	0.66
a2c861a469264e249dc1e60d15e1b3bc	be214a59559a0de2c489e4a822342eb0	fa4edfaba0df8be09ea41b26bae1e67a	""	5	6533700	0.27
ac1446b6d5c84e1abea281d090320edb	c0e3908edd2d2b79e9c079fe4453bff0	266dea48672762e63c47b087a231f849	""	7	1498500	0.83
e428de0243084b8fa34ebd829df102da	cecdaa3fd3b1e3c7966647249e8668ce	d92fffabdd19a3c17967eaf26fb097d5	""	2	19049000	6.08
2bdd9349bd6c45898049da70b105c17c	d3b61134750d82f42ed9418b1590f3d4	c2179856b97a5cb57489cbc6a0d33aee	""	8	4974793	1.03
d0111017130d486ebba37d2d36ec0186	d6b3e193cb3bf52409df6b7212704189	d4bbf665cf10db2140e83f0fe5fc226f	""	7	2253920	0.39
1179c95ee91f4ad29ad05106b1e73d41	d6f8e6bb624290f88f10270614003fd5	7a44d8b18e921c2f9ed12f7147ced13b	""	6	3966400	0.43
3e64be0da8ff412baeb05111398a1892	d738582d52c748bd68eadaf86824b6ba	84a4191ba0fd978a1c5c1414411cd8aa	""	1	84487711	9.96
918aaff1aa4d4bf28efa17c3ea9b4ca3	d84d02bcceaaaaddf49ef265d8771d19	a9f7d8f73fb2e1fd8ba0cf9282f1d521	""	2	4734319	2.25
47d7213f939f48309959ddb1fb1ad751	d8cca4b5da775fcab0ec4b6b22d752b7	18b96243ca7be41a881465870e4ff665	""	1	26400000	10.22
ff81d14f428647a1879711df8808ed54	daabe7d9d063b2a359e4837f026d9a5f	690934c02aca505b015bab6eb7f581bc	""	4	62772800	2
f44a435dca8c400f95f01a3df0b7fac8	e5a1436e32500a56bf7c9137d86a8ff0	c799c9a73cdb9119e72c44115884f4ed	""	7	2563619	0.48
4360201fa9324f5d90e487acd64914e3	e7fcbcbf0b61275c955c13ffd96ca7fe	bee0d82ead62397086ebdaf30cdad4db	""	1	14058440	7.33
7c3cd32804744b08ba7e8714513dc7ee	ea40f197d7695c1b3ccc45ab094cea9f	36fb29cbeddca88fc107094bc076114a	""	2	21656250	7.22
07c2e32c6483487eb4000da1dfa03ad5	ec1e64f3f6005b7dfa0cb15c2b341b7e	6a01c0fa2f72ef06f1daf0df7285b11a	""	1	29188500	21.89
622c5ded51d2422f854b4dc4605123a1	f12c1e99f3dc71e35c11aa179731c28d	c8e0f25f82c97da5cf87245e02dfa213	""	7	1234648	0.84
deacffc1a74b466887ae0acb129a9045	f3156952b91047e89be09051c291841d	a06c064fb4e9eeed69a940db0c3ca1d3	""	0	39152915	33.42
3f777c833882415f918a7b8c17327626	f356f80826306dde418526dba278818d	1a4334a63a89b157f7fe9866d41f0349	""	9	21505829	0.93
96c9767597c748ca83a88ce2c48e6e09	f3c8ee1fc2ca0293782cf09de8c57e68	de44920f5397f1e171ffd00c992c49f7	""	5	2566200	0.84
74098a31c8674021b37685cf0e1441c0	f4cdea67f7350925981e2647d79c8602	73ad4eddad193b85720c2c0ee6bfddae	""	6	3450000	0.35
270a6f61204e4bd5b08015b94602bd08	0274af30b8ae7763c3fab515963407a8	d7355a2d145c0806a73753044062e5a7	""	6	9330099	0.24
55bf64e4389b40eba88e1a28fc7e0ff3	03711ddae4aa128c8abcac4110c48733	6673c0915b782ec65d9f3cd23b17c644	""	6	18650400	1.75
a4c79e9cd09343fc8c5ed1019d19e4e0	05603d76d2c2592b04dbd250a6eda1c6	86493856effb8994c14582ebb52b5813	""	2	99569408	17.12
e01c5e5194d34f1dacea06289c0f0374	065bae52d37fa0d8895bea60967a805d	bde44d64ed39fe49a18b6a2fe7dc9f52	""	3	390773	0.06
b05b2bfd1b9a479292b8cf8e0bc44d25	08f61e3bdb8473e4b91ed68b58cb6e97	0c415a8a38dfeba95c6d547ba674bb29	""	0	31500000	41.67
b165634b62a844d9920f0cefc8d35db8	0afd687caacec617c10d2fe336db4745	dc91e7c45002ed843f50e3d788ad55b2	""	2	23704200	9.12
c419e65cfc9345dfba405210aebad1ad	0d4f0bb93fca42119145acd72c637747	c2d4ed79905e9c08bdfef1352dbed20e	""	3	1420000	0.31
003cc32ab869401f970af6ca849657e6	101f27c7cc4b407e25042a2630742e91	67e600890dc06768fc01006aab8ff8e1	""	4	14700000	3.66
3504f6fbb11a4cf681612834f346145b	15e09204dc1edeb3a8eeb9dad59fb87c	065916bdc57e84075f8d36b3f4cb0844	""	4	10538481	0.57
91ca2bed294540c38b3ac5632a0c17ae	1834e89c0d605444d76499b59b074eae	6c9554daa88bb85a138eda58bc2ad3ab	""	1	6142576	9.91
66dca455ce6f4e65a8b83f0cd405b298	19e79ac78776ef37fc331429eeaef279	0d67b64aad3c4078983c96c6042c5ecd	""	8	3533388	0.32
a597a484c6194dbb814fadb7eae16998	1baabd4fa7fb7c5200c3a95455c03849	92d9ee59d107d9f96a1f391de38989b3	""	9	1614487	0.45
56c9c9dadab849078a2ebaf5c88cab2d	1ee26cef54944aa9a4aa44495bdf5637	406f5b221744c988ebf4c9f774316dc7	""	4	2062604	0.53
d54df65dee0b4bfe89da2011eda25678	2395c9a4cd6772277cb92829c5e2bc0e	f695324d7c4b29b5a16194e761a01f1b	""	5	10101712	1.84
4a70f8e046ab4715870185f09834ef62	276bafa1c5f2d8b99c11b8dbef837956	c0a64feb4bab7d3e85f41e83c2fa57bc	""	1	14441872	8.7
0d9c17171e044ecfbce04916fcd72c1a	2b3fbabb9fd712b8972d911343a22eb4	b6cae1f6467f9eabad5b8dc365ef17c6	""	6	1007878	0.45
bd751429e7224214ae6be730c005a4ed	2e74cc352a05fd585ffb485f06f8bf53	04fa58d3742eb73fdf46a9a33b78631c	""	6	1661825	0.38
6e1a47f965c045de971b2cf136c0bca6	2ea6eea115cce4619d6946c1055d7f5b	96ff87627890d41c87ca6ee5dcccc889	""	4	20019900	1.04
be580a7f54a34ae397e7f4bd14236fd6	366d31d58335281e4033a45d679256bc	9fedfdc8104bb6532ae0c10891198c8c	""	3	23671702	3.79
84b6c62a80b0450c827ccf407040c11b	37f7bd063b62ffccb6b30faabcb68b6a	f1b42ba2d29caa18606dae5291bc2c7a	""	9	860000	0.28
fc8a84380da0443ea44cb7211adb3c90	3ce3081d33071c2422fe7b55e1e87c59	af9ebfa6ca832c3ae49dae5a7dabb90d	""	0	22089782	4.76
f9dfa4e164ff400c8d58d9a56af4ff97	40aee56355a98be539da5a2e86fbe95e	5614b4bf4773cac3765b55b8ad7b216e	""	0	50831173	12.03
9a800b0a3d9b49eead48d2b4c119dea2	416490361342c7df576ff1973900db0a	80aea9aca93fdc36f0378e22339ebc9f	""	2	21374442	4.54
5743293238934a57954737debf79d978	432fde19b2c97049e990426a33b37ea5	d519febd5c293e8fe8c7ee02ff1588f8	""	7	200000	0.16
e558b318d7144386be02412edca47487	470c7559ea1b0a873a22804d21a140a6	d928280ca04519bfd4693f241b9f4183	""	1	63281250	16.86
b38b282e9b6c4bd997e9d5f348aa5657	496effa9d15fc31f522bee1f1137c9d2	d09e3dc35aa0ef8b87d89b7dcdd6a489	""	7	1972000	0.45
b52473296ccb462394ac3372c60e96f1	4c088f4c528eec61e80c4e3b348e65c2	d579d863468ce03eac64bc91e07d50c8	""	8	2680000	0.32
11b314127f454c1397ec851e39c4a4b7	4e36a9e5daff432498c76f98ab71db87	16944d446f6309cc4fe9fcaf51717efe	""	1	18150000	5.62
fa5ceb6b93c645d3b8d9013e9777500f	53cae784af84ead11706d76edf24e9aa	611cc0ece5150fe9951570a3c7fe71bc	""	2	4318900	0.38
baa8edd544b94c56afb8d2905f21ca12	545c2b3fbb4f5319d2a24e28c2f3f87c	ee8d12f76731178e4aa9954719a8be49	""	0	37206385	39.75
077550509a5142bda0f20def2aa01ff9	549def4f23d481202028506da5725f28	67515523951aa9b4f375fc3e9de0b79c	""	0	135548472	27.74
575cdce2e18c4bc595055f4f9f8626c8	55789a9d5be0ec7d09418f0527c7c4dc	a6c989d4b5b1dfa2bc1e7288f3a85d36	""	5	2709156	0.52
38c5cf35798749dc90562fb51027b455	5fd30fd77cd5a9ead44850ea2624213e	4e91083fd29c4a95ca0837a3c9b31c8e	""	0	29941457	27.42
8a3bfd21b5fd4cf3bc4301022505243b	63e0132ed55e07904acb1c9b6f0b9eeb	78c7d2c01fcfad8353013283f94951e4	""	6	3753609	0.54
4ee161aa2e1745d4b4ea4b61ae9c614e	65884d45dbde8fcf31f37b162dd9563f	65c52939e2e1438c644054e4c5b44bc3	""	9	530000	0.6
df454dfc0bfd448ea885d1a0dbf271fb	69fc669b35432435bedb569a1aef9fe6	69f8f1e802ead2d97f3995109284846f	""	1	11287800	2.61
c6c7890f704e44a3afcc5436d0bc7369	7309d496b80bc80748f6eb936f454a89	a111e639f3995d88fd7af91a6c6cc84c	""	1	41019137	8.76
4424fb1736b04a40aca5d55a911254d2	7557077fe7cca916926f4c07f2276c18	de2b37f264c0c7e501b3f2b7a021cc91	""	2	4268300	1.24
62caf0dc26ef4e3983f49a4a7c46d62b	7ba0fe69972e258d52288c134d07e3de	f0ccebf310d1219f6848b578bc9cb6e4	""	3	63678400	1.6
b6ab641ffc614c81832aab35d5795eac	7c390787306f97786646e614be037da5	da61d9b5f212870845b126e542f283a5	""	6	5167300	0.89
a262756a82ee42b3a0f4be4912b5a37d	7d31c91a2a6656de6afee377f53c604d	a43fc849aac56893033488236db0542d	""	8	4333100	0.58
f1071e54160e4d50aaea431bb550cca4	80b7282c3f09aefeff02507d1639b14b	88bee43413f9ad73e4f01df8d24fe5a9	""	6	1150106	1.29
b9d84fa6d952497087570d5e5a5c5cda	80f9f02cd444e5b4cdba016af2d21a5a	690934c02aca505b015bab6eb7f581bc	""	9	10144000	0.32
0e6a5760dba64cbaba2088f507dc5d1a	87c05aeab5e3910e4a816583315887c0	e5b971a99cd21ed546c05eaf097c7a04	""	3	4650000	0.41
9f4d76b2285747bca1863794a780df6a	8812ae55a3598446ee431c23a0fdf374	9f0314f23413e4f19591c1c52393cec3	""	2	42395400	1.78
38daf6edcef540638674bfd792e9df69	8a01903e5d2d810d3bea237c03ef7a2b	552a62360a2dd4e53a43cde26458c263	""	2	35931100	5.81
443b5f4380494f4aaf07e564d4cc9459	8a8a72c9f1b52bf302abf67656e3dc86	16944d446f6309cc4fe9fcaf51717efe	""	4	3226000	1
e41e14a10b954420afca8b7841fcd8c2	8eaec15ea809502f3a4787765b435fa2	3fd50d7a5bcb05c544fd06867f40bcbe	""	9	2935960	0.23
0eda2d5c68b941c59155a983d8e3201d	8fbef7bf933decad7f1c75ed3ea8b56c	932fa1de9ce0cc2e06c3ddfc001dfc7f	""	9	1727582	0.43
39f8612dc14942489294af4d2fa29f87	9865baad70dc9877c0ff854521f555bd	b513635b4bcfa59adb7e345a01ff289e	""	2	23283260	9.56
7ec844229c324cafbc2c8baca6d8137c	986a22e66f8a2a5a1994ecd084c4b5bd	f1522609fc6ae8521432264a86c26d3b	""	2	7426745	4.78
9cd93acc86ac4fed83c4ee99aae6a3e0	993cb6f2b2ec9696536abbd6d94beda6	e8b850bdcb9f731fa8546b7fac22a029	""	8	6550000	1.44
384f178835324426b84230478eb206c1	a5b22b0fbc349c3d0d877731f9685807	1f6a72e200a4ef477f324cf953180870	""	3	9575385	0.97
10d87e5baba843c5aaabcbbfbd79b869	a7f9d09ddcb107b9f883515e84c1c95a	2a768b2e145150c3254d8ab42e750ae8	""	9	5827407	0.31
07d412a2b8144a14bce074d057a300a4	ab9086cefd01406e0ea9b63d005f037f	3170ae9ce52893335dd26a9a1882d1b4	""	2	7474920	1.24
80d3afe1792946569745eed0f63946eb	b0cb12cf709a290054ca08761f167c4e	5be5591f7e7a999ca6da5c218c84d642	""	1	14584324	3.4
843fd4cbe320433bb747293e47540bda	b10971141b5a065b7e77bc0d631cb111	44fb415677059b62ee14ec31dfbdeb36	""	7	1500000	0.47
af90c29a0e10456583311a7ac1099818	b2c686e511b5abd949542c4159a7de88	e0cd537ed0fdbfcd35e7210e91e4143e	""	8	730099	0.49
60e9d5724cab40f58b1e35e25dad70ac	b2da6f56357a456d1a531417d22b9038	6d65cb965281d04f83ab748a45174504	""	3	15030089	4.99
47e5ecab3a094abd9935c35c2858693e	b3996b3d57bc15887dd4a28c50c72388	f7f7fb63e4956797557fa70f60cdeec4	""	6	1188000	0.37
193fa08e2f404d548d0032ad24cad778	b3c5263d39dd07c52d21e86d2b8a0788	55ecef39fd67d5e8f2281a2b15950e66	""	9	4971518	0.94
